,Overall Place,Recognition,Team Members,Boat #,Staples,Luling 90,Palmetto,Gonzales,Hochheim,Cheapside,Cuero 236,Victoria,Swinging Bridge (off Canal Rd),Calhouns RV,Seadrift,Class,Competitors,Team Captions,0,60,120,180,240,300,360,420,480,540,600,660,720,780,840,900,960,1020,1080,1140,1200,1260,1320,1380,1440,1500,1560,1620,1680,1740,1800,1860,1920,1980,2040,2100,2160,2220,2280,2340,2400,2460,2520,2580,2640,2700,2760,2820,2880,2940,3000,3060,3120,3180,3240,3300,3360,3420,3480,3540,3600,3660,3720,3780,3840,3900,3960,4020,4080,4140,4200,4260,4320,4380,4440,4500,4560,4620,4680,4740,4800,4860,4920,4980,5040,5100,5160,5220,5280,5340,5400,5460,5520,5580,5640,5700,5760,5820,5880,5940,6000
120,DNF,,"Randal  Oudt
Brad Thawley
Matt Matza
Forrest Fauth

TC Amanda Oudt
TC Jonathan White",44,0 days 03:06:00,0 days 07:59:00,0 days 12:44:00,0 days 17:51:00,1 days 03:00:00,,,,,,,,"['Randal  Oudt', 'Brad Thawley', 'Matt Matza', 'Forrest Fauth', '', '']","['Amanda Oudt', 'TC Jonathan White']",-2.823763907144894e-07,5.474555497827518,10.949111278031427,16.42366705823534,21.33173139363553,26.176852235168642,31.02197307670175,35.867093918234865,40.70378982486712,45.04341457234882,49.38303931983052,53.72266406731222,58.062288814793924,62.58521168891646,67.61220441130129,72.63919713368612,77.66618985607096,82.69318257845579,87.57354229674891,91.62298165852233,95.67242102029576,99.7218603820692,103.77129974384262,107.82073910561604,111.87017846738948,115.9196178291629,119.96905719093633,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976
121,DNF,Unlimited Man,"Chuck Scheidt

TC Sheila Hansel
TC Doug MacKay",1000,0 days 03:06:00,0 days 08:12:00,0 days 14:11:00,0 days 22:41:00,1 days 09:10:00,,,,,,,Solo Unlimited Man,"['Chuck Scheidt', '', '']","['Sheila Hansel', 'TC Doug MacKay']",-2.823763907144894e-07,5.474555497827518,10.949111278031427,16.42366705823534,21.14647677322397,25.785759147633126,30.42504152204228,35.06432389645144,39.70360627086059,43.38754754358596,46.83265354089037,50.277759538194786,53.7228655354992,57.16797153280362,60.61307753010803,63.715956489837204,66.74200897174337,69.76806145364954,72.7941139355557,75.82016641746186,78.84621889936803,81.87227138127419,84.89832386318034,88.08535537983474,91.61976270831424,95.15417003679376,98.68857736527328,102.22298469375278,105.7573920222323,109.2917993507118,112.82620667919132,116.36061400767082,119.89502133615034,123.42942866462985,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976
122,DNF,,"Joe Clarke
Albert Nava

TC Albert Nava Jr",5000,0 days 04:30:00,0 days 10:45:00,0 days 17:01:00,1 days 00:10:00,1 days 13:31:00,,,,,,,,"['Joe Clarke', 'Albert Nava', '', '']",['Albert Nava Jr'],-2.823763907144894e-07,3.7713603662085244,7.54272101479344,11.314081663378355,15.08544231196327,18.863949845014663,22.649604262532534,26.43525868005041,30.22091309756828,34.00656751508615,37.79222193260402,41.45379855227985,44.743141778429546,48.032485004579236,51.321828230728926,54.61117145687862,57.90051468302832,61.189857909178016,64.78212859389342,68.37953364231333,71.97693869073325,75.57434373915316,79.17174878757308,82.769153835993,86.36655888441291,89.27900842495647,92.05446686392479,94.82992530289309,97.60538374186139,100.3808421808297,103.156300619798,105.93175905876632,108.70721749773462,111.48267593670292,114.25813437567123,117.03359281463953,119.80905125360783,122.58450969257615,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976,124.01849655270976
123,DNF,Unlimited Man,"Fred Mynar

TC Deborah Lane",17,0 days 02:40:00,0 days 06:22:00,0 days 09:56:00,0 days 14:12:00,,,,,,,,Solo Unlimited Man,"['Fred Mynar', '', '']",['Deborah Lane'],-2.823763907144894e-07,6.364170812110654,12.728341906597699,19.102684808281555,25.497371324359044,31.89205784043653,38.28674435651401,44.2917537126604,50.071160502530894,55.85056729240138,61.64657789153367,67.6750418203311,73.70350574912854,79.73196967792597,85.76043360672341,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289
124,DNF,Unlimited Man,"Nathan Glaiser

TC Dan Glaiser
TC David Russell",1258,0 days 03:56:00,0 days 09:17:00,0 days 16:12:00,0 days 23:33:00,,,,,,,,Solo Unlimited Man,"['Nathan Glaiser', '', '']","['Dan Glaiser', 'TC David Russell']",-2.823763907144894e-07,4.314691985072453,8.629384252521296,12.94407651997014,17.26595553481631,21.68844901322504,26.110942491633764,30.533435970042497,34.95592944845122,39.378422926859955,42.76729010640059,45.74751433057477,48.72773855474895,51.70796277892313,54.68818700309731,57.66841122727149,60.64863545144567,64.04429347681955,67.54380995249333,71.04332642816713,74.54284290384092,78.04235937951472,81.54187585518851,85.04139233086231,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289
125,DNF,Unlimited,"Dan Gideon
Scott Craig

TC Tiffany Marconi
TC Abby Brown",2468,0 days 04:20:00,0 days 10:39:00,0 days 17:23:00,1 days 00:16:00,,,,,,,,Unlimited,"['Dan Gideon', 'Scott Craig', '', '']","['Tiffany Marconi', 'TC Abby Brown']",-2.823763907144894e-07,3.9164126988464063,7.832825680069203,11.749238661291999,15.665651642514797,19.468256157045882,23.21395643823111,26.959656719416337,30.705357000601566,34.451057281786795,38.196757562972024,41.70294187584465,44.76431081899387,47.82567976214309,50.887048705292315,53.948417648441534,57.00978659159075,60.07115553473997,63.54902292475384,67.28579475471061,71.02256658466737,74.75933841462414,78.49611024458089,82.23288207453766,85.96965390449442,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289
126,DNF,C-1 Man,"Scott Ide

TC Seth Ide
TC James Ide",6246,0 days 04:36:00,0 days 10:04:00,0 days 19:03:00,1 days 02:25:00,,,,,,,,USCA C-1 Man,"['Scott Ide', '', '']","['Seth Ide', 'TC James Ide']",-2.823763907144894e-07,3.6893742651523307,7.378748812681052,11.068123360209775,14.757497907738495,18.702367034510853,23.030478030148664,27.358589025786472,31.686700021424283,36.014811017062094,40.3429220126999,42.77309573800612,45.06770251543151,47.3623092928569,49.65691607028229,51.95152284770768,54.246129625133065,56.54073640255846,58.83534317998385,61.12994995740924,64.56169936298534,68.05329838056937,71.54489739815341,75.03649641573745,78.52809543332148,82.01969445090552,85.51129346848954,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289
127,DNF,,"Kelley  Crow
Aaden Crow

TC Mark Crow",2121,0 days 04:18:00,0 days 10:32:00,0 days 18:51:00,1 days 03:23:00,,,,,,,,,"['Kelley  Crow', 'Aaden Crow', '', '']",['Mark Crow'],-2.823763907144894e-07,3.9467724893985205,7.893545261173432,11.840318032948344,15.787090804723254,19.62816617796279,23.423942666115735,27.21971915426868,31.01549564242163,34.81127213057458,38.60704861872752,41.788116235552174,44.266659428001645,46.74520262045112,49.22374581290058,51.70228900535005,54.18083219779952,56.65937539024899,59.13791858269846,61.69681509094031,64.71104705533904,67.72527901973774,70.73951098413647,73.75374294853518,76.7679749129339,79.78220687733261,82.79643884173133,85.81067080613005,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289
128,DNF,,"Dan Graves
Cristian Mandella

TC Andy Boagni",700,0 days 04:33:00,0 days 10:47:00,0 days 21:42:00,1 days 04:12:00,,,,,,,,,"['Dan Graves', 'Cristian Mandella', '', '']",['Andy Boagni'],-2.823763907144894e-07,3.729916842597701,7.459833967571793,11.189751092545885,14.919668217519977,18.679222055924555,22.4749985440775,26.270775032230446,30.066551520383392,33.86232800853634,37.65810449668929,41.0405800406386,42.928813709390184,44.81704737814176,46.70528104689334,48.59351471564492,50.4817483843965,52.36998205314808,54.25821572189966,56.14644939065124,58.03468305940282,59.922916728154405,62.43182396225908,66.38896951552098,70.3461150687829,74.30326062204479,78.2604061753067,82.21755172856861,86.1746972818305,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289
129,DNF,,"Robert Pullin
Kirk Pullin out @ Palmetto
Kyle Pullin

TC Cynthia Pullin
TC Jenny Pullin",420,0 days 04:29:00,0 days 11:29:00,0 days 21:34:00,1 days 04:20:00,,,,,,,,,"['Robert Pullin', 'Kirk Pullin out @ Palmetto', 'Kyle Pullin', '', '']","['Cynthia Pullin', 'TC Jenny Pullin']",-2.823763907144894e-07,3.7853802942701784,7.5707608709167475,11.356141447563317,15.141522024209886,18.717481072908317,22.097529659977845,25.477578247047376,28.8576268341169,32.23767542118643,35.61772400825596,38.997772595325486,41.687677198745206,43.7319632368151,45.77624927488499,47.82053531295488,49.86482135102477,51.909107389094665,53.953393427164556,55.99767946523445,58.04196550330434,60.08625154137424,62.89186649948559,66.69306542995885,70.4942643604321,74.29546329090536,78.09666222137862,81.89786115185188,85.69906008232513,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289
130,DNF,,"Trent Magill
Joe Fore

TC Brandy Norwood
TC Brian Mignogna",8187,0 days 04:44:00,0 days 11:48:00,0 days 21:44:00,1 days 05:03:00,,,,,,,,,"['Trent Magill', 'Joe Fore', '', '']","['Brandy Norwood', 'TC Brian Mignogna']",-2.823763907144894e-07,3.5854482215599726,7.170896725496336,10.7563452294327,14.341793733369062,17.863965659255225,21.212126995503343,24.56028833175146,27.908449667999577,31.256611004247695,34.60477234049581,37.95293367674393,41.046493971592184,43.12165010084099,45.196806230089784,47.27196235933859,49.347118488587384,51.42227461783619,53.497430747084984,55.57258687633379,57.64774300558258,59.72289913483139,62.18213619044734,65.69759579357294,69.21305539669856,72.72851499982417,76.24397460294978,79.75943420607538,83.274893809201,86.79035341232661,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289,86.96612639248289
131,DNF,Unlimited Man,"James  Sutherland

TC Catherine Sutherland
TC Audrey Sutherland",23,0 days 03:03:00,0 days 07:16:00,0 days 11:25:00,,,,,,,,,Solo Unlimited Man,"['James  Sutherland', '', '']","['Catherine Sutherland', 'TC Audrey Sutherland']",-2.823763907144894e-07,5.564302313896435,11.12860491016926,16.692907506442086,22.3017130957053,27.91286094775748,33.524008799809664,39.13515665186185,44.27395901973309,49.240999393356724,54.208039766980356,59.175080140603995,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051
132,DNF,,"Mason Kleinecke
Eric Sullivan
Wyatt Andrews

TC Christopher Pappas
TC Kiersten Potter",1173,0 days 03:49:00,0 days 08:50:00,0 days 14:40:00,,,,,,,,,,"['Mason Kleinecke', 'Eric Sullivan', 'Wyatt Andrews', '', '']","['Christopher Pappas', 'TC Kiersten Potter']",-2.823763907144894e-07,4.446582141719361,8.893164565815113,13.339746989910864,17.83578622829677,22.552133093975183,27.268479959653593,31.984826825332007,36.70117369101042,41.22041181861494,44.75410625585004,48.28780069308514,51.821495130320244,55.35518956755534,58.88888400479044,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051
133,DNF,Tandem Unlimited ,"Jennifer LaRochelle
Kyle LaRochelle

TC Karri Reich
TC Charles Reich",2006,0 days 04:20:00,0 days 10:17:00,0 days 18:25:00,,,,,,,,,Tandem Unlimited,"['Jennifer LaRochelle', 'Kyle LaRochelle', '', '']","['Karri Reich', 'TC Charles Reich']",-2.823763907144894e-07,3.9164126988464063,7.832825680069203,11.749238661291999,15.665651642514797,19.622141135918103,23.598668885411666,27.57519663490523,31.551724384398792,35.52825213389235,39.504779883385915,42.447791341384104,44.982203335302714,47.51661532922133,50.05102732313995,52.585439317058565,55.11985131097718,57.6542633048958,60.18867529881442,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051,61.24468029628051
