,,,,,,,,,,2014 TEXAS WATER SAFARI SPLITS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
39,9th Mens Solo,"Rhett Stuman 
TC - Rhett Stuman (Hambone) 
TC - Charlie Henning",44,9:00, ,12:38:00, ,17:12:00, ,22:15:00, ,5:43:00, ,15:00:00, ,21:30:00, ,1:18:00, ,13:08:00, ,20:33:00, ,3:30:00, ,11:04:00
,,,,,55,3:38:00,42,4:34:00,51,5:03:00,48,7:28:00,45,9:17:00,52,6:30:00,56,3:48:00,59,11:50:00,39,7:25:00,51,6:57:00,48,7:34:00
,,,,,55,3:38:00,48,8:12:00,48,13:15:00,45,20:43:00,45,30:00:00,47,36:30:00,45,40:18:00,47,52:08:00,46,59:33:00,40,66:30:00,39,74:04:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
40,5th USCA C2,"Derrick Lee
Steven Markowski 
TC - John Markowski ",505,9:00, ,12:18:00, ,16:50:00, ,21:30:00, ,4:36:00, ,13:43:00, ,19:18:00, ,22:18:00, ,9:26:00, ,17:03:00, ,3:52:00, ,11:19:00
,,,,,36,3:18:00,38,4:32:00,41,4:40:00,42,7:06:00,44,9:07:00,35,5:35:00,33,3:00:00,53,11:08:00,43,7:37:00,76,10:49:00,46,7:27:00
,,,,,36,3:18:00,38,7:50:00,40,12:30:00,39,19:36:00,40,28:43:00,40,34:18:00,39,37:18:00,37,48:26:00,37,56:03:00,43,66:52:00,40,74:19:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2nd Womens Solo,"Amy Boyd 
TC - Jeanette Burris 
TC - Ginsie Stauss",311,9:00, ,12:11:00, ,16:33:00, ,21:05:00, ,3:00:00, ,13:59:00, ,18:52:00, ,21:21:00, ,4:38:00, ,10:27:00, ,15:25:00, ,11:20:00
,,,,,29,3:11:00,31,4:22:00,39,4:32:00,32,5:55:00,68,10:59:00,20,4:53:00,17,2:29:00,17,7:17:00,8,5:49:00,24,4:58:00,77,19:55:00
,,,,,29,3:11:00,31,7:33:00,34,12:05:00,35,18:00:00,42,28:59:00,38,33:52:00,36,36:21:00,33,43:38:00,30,49:27:00,27,54:25:00,41,74:20:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
42,3rd Standard,"Matt Bondurant
Doug Johnson 
TC - Mari-Vaughn Johnson 
TC - James Vaughn Johnson",7175,9:00, ,12:35:00, ,17:19:00, ,22:25:00, ,6:48:00, ,16:22:00, ,23:03:00, ,3:45:00, ,12:49:00, ,20:16:00, ,4:04:00, ,11:21:00
,,,,,51,3:35:00,50,4:44:00,53,5:06:00,62,8:23:00,49,9:34:00,55,6:41:00,73,4:42:00,31,9:04:00,41,7:27:00,61,7:48:00,45,7:17:00
,,,,,51,3:35:00,50,8:19:00,50,13:25:00,52,21:48:00,52,31:22:00,48,38:03:00,48,42:45:00,43,51:49:00,45,59:16:00,44,67:04:00,42,74:21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
43,5th Mixed,"Jon Newcomb
Rebecca Newcomb 
TC - Cindy Hershman 
TC - Natlie Hershman",1938,9:00, ,12:30:00, ,17:13:00, ,22:00:00, ,6:24:00, ,15:11:00, ,20:51:00, ,3:56:00, ,13:00:00, ,20:58:00, ,6:10:00, ,11:37:00
,,,,,46,3:30:00,49,4:43:00,46,4:47:00,63,8:24:00,40,8:47:00,40,5:40:00,83,7:05:00,31,9:04:00,45,7:58:00,70,9:12:00,23,5:27:00
,,,,,46,3:30:00,49,8:13:00,46,13:00:00,51,21:24:00,46,30:11:00,45,35:51:00,51,42:56:00,44,52:00:00,48,59:58:00,48,69:10:00,43,74:37:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
44,4th Standard,"Lisa L. Rivera
Chris LaRocque
TC - John LaRocque 
TC - Trisha LaRocque",96,9:00, ,12:26, ,17:03:00, ,21:46:00, ,4:47:00, ,13:33:00, ,19:22:00, ,23:37:00, ,13:24:00, ,20:51:00, ,6:00:00, ,11:50:00
,,,,,42,3:26:00,45,4:37:00,44,4:43:00,41,7:01:00,39,8:46:00,43,5:49:00,65,4:15:00,64,13:47:00,41,7:27:00,69,9:09:00,27,5:50:00
,,,,,42,3:26:00,44,8:03:00,43,12:46:00,41,19:47:00,38,28:33:00,41,34:22:00,42,38:37:00,50,52:24:00,47,59:51:00,47,69:00:00,44,74:50:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
45,8th Unlimited,"John Valdivia
Santiago Marroquin
Roger Zimmerman
Kennith Startz 
TC - James Coleman 
TC - Tim O'Neill",3333,9:00, ,12:16:00, ,16:56:00, ,21:45:00, ,4:32:00, ,12:32:00, ,18:10:00, ,20:45:00, ,11:04:00, ,17:11:00, ,4:13:00, ,11:52:00
,,,,,32,3:16:00,48,4:40:00,48,4:49:00,38,6:47:00,33,8:00:00,38,5:38:00,19,2:35:00,68,14:19:00,15,6:07:00,78,11:02:00,52,7:39:00
,,,,,32,3:16:00,40,7:56:00,42,12:45:00,38,19:32:00,37,27:32:00,35,33:10:00,35,35:45:00,42,50:04:00,39,56:11:00,45,67:13:00,45,74:52:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4th Aluminum,"Hoyt Moss
David Hatton
TC - Charlie Chapman 
TC - Bob Chapman",1620,9:00, ,12:43:00, ,17:47:00, ,23:11:00, ,6:11:00, ,14:40:00, ,20:39:00, ,0:07:00, ,9:48:00, ,17:08:00, ,22:09:00, ,12:25:00
,,,,,59,3:43:00,66,5:04:00,59,5:24:00,40,7:00:00,35,8:29:00,46,5:59:00,49,3:28:00,38,9:41:00,38,7:20:00,25,5:01:00,74,14:16:00
,,,,,59,3:43:00,63,8:47:00,58,14:11:00,48,21:11:00,43,29:40:00,43,35:39:00,43,39:07:00,38,48:48:00,38,56:08:00,37,61:09:00,46,75:25:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
47,5th Tandem Unl,"Brady Lotz
Chris Lotz 
TC - Lynn Lotz 
TC - Charlene Sutton",88,9:00, ,12:29:00, ,16:51:00, ,21:26:00, ,6:12:00, ,14:52:00, ,20:48:00, ,0:07:00, ,14:08:00, ,22:25:00, ,8:20:00, ,12:56:00
,,,,,45,3:29:00,32,4:22:00,40,4:35:00,72,8:46:00,37,8:40:00,45,5:56:00,44,3:19:00,66,14:01:00,50,8:17:00,73,9:55:00,11,4:36:00
,,,,,45,3:29:00,39,7:51:00,39,12:26:00,49,21:12:00,44,29:52:00,44,35:48:00,43,39:07:00,52,53:08:00,49,61:25:00,54,71:20:00,47,75:56:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
48,5th Aluminum,"Justin Brzozowske
Roger Barrett 
TC - Carol Patterson 
TC - Jennifer Barrett",7466,9:00, ,12:37:00, ,17:42:00, ,0:10:00, ,8:00:00, ,18:00:00, ,23:24:00, ,7:36:00, ,16:50:00, ,1:28:00, ,7:45:00, ,13:31:00
,,,,,53,3:37:00,67,5:05:00,72,6:28:00,55,7:50:00,58,10:00:00,28,5:24:00,85,8:12:00,33,9:14:00,54,8:38:00,40,6:17:00,25,5:46:00
,,,,,53,3:37:00,59,8:42:00,67,15:10:00,60,23:00:00,56,33:00:00,50,38:24:00,58,46:36:00,55,55:50:00,55,64:28:00,52,70:45:00,48,76:31:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
49,3rd Womens Solo,"Myla Weber 
TC - Courtney Weber 
TC - Noel Shaver",648,9:00, ,12:40:00, ,17:36:00, ,23:14:00, ,6:58:00, ,16:16:00, ,0:33:00, ,3:50:00, ,13:06:00, ,0:56:00, ,7:20:00, ,13:37:00
,,,,,56,3:40:00,59,4:56:00,64,5:38:00,51,7:44:00,46,9:18:00,64,8:17:00,42,3:17:00,34,9:16:00,79,11:50:00,44,6:24:00,35,6:17:00
,,,,,56,3:40:00,56,8:36:00,59,14:14:00,53,21:58:00,50,31:16:00,52,39:33:00,49,42:50:00,45,52:06:00,51,63:56:00,50,70:20:00,49,76:37:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
50,3rd USCA C1,"Jim Weber 
TC - Mike Dey 
TC - Rebecca Ohnemus",1988,9:00, ,12:37:00, ,17:38:00, ,23:14:00, ,6:58:00, ,16:16:00, ,0:33:00, ,3:50:00, ,13:06:00, ,0:57:00, ,7:20:00, ,14:08:00
,,,,,53,3:37:00,64,5:01:00,62,5:36:00,51,7:44:00,46,9:18:00,64,8:17:00,42,3:17:00,34,9:16:00,80,11:51:00,43,6:23:00,39,6:48:00
,,,,,53,3:37:00,58,8:38:00,59,14:14:00,53,21:58:00,50,31:16:00,52,39:33:00,49,42:50:00,45,52:06:00,52,63:57:00,50,70:20:00,50,77:08:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
51,10th Mens Solo,"Matthew Whitt 
TC - Wendel Thuss 
TC - Alex Whitt",2002,9:00, ,12:45:00, ,17:29:00, ,22:28:00, ,8:16:00, ,17:55:00, ,3:20:00, ,7:00:00, ,17:12:00, ,1:05:00, ,7:05:00, ,14:11:00
,,,,,60,3:45:00,51,4:44:00,50,4:59:00,82,9:48:00,51,9:39:00,72,9:25:00,53,3:40:00,43,10:12:00,44,7:53:00,35,6:00:00,44,7:06:00
,,,,,60,3:45:00,54,8:29:00,51,13:28:00,61,23:16:00,55,32:55:00,61,42:20:00,55,46:00:00,56,56:12:00,53,64:05:00,49,70:05:00,51,77:11:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
52,4th Womens Solo,"Heather Harrison 
TC - Patrick Aten 
TC - Kat Alford",333,9:00, ,12:17:00, ,16:32:00, ,20:52:00, ,2:59:00, ,11:44:00, ,17:30:00, ,20:28:00, ,10:20:00, ,17:12:00, ,5:10:00, ,15:33:00
,,,,,34,3:17:00,26,4:15:00,36,4:20:00,34,6:07:00,38,8:45:00,42,5:46:00,31,2:58:00,65,13:52:00,29,6:52:00,80,11:58:00,67,10:23:00
,,,,,34,3:17:00,30,7:32:00,31,11:52:00,34,17:59:00,34,26:44:00,34,32:30:00,34,35:28:00,39,49:20:00,40,56:12:00,46,68:10:00,52,78:33:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
53,4th USCA C1,"Andy Brown 
TC - Jessica Ward 
TC - Charleen Dowell",131,9:00, ,12:50:00, ,17:48:00, ,23:20:00, ,9:18:00, ,19:26:00, ,2:04:00, ,7:46:00, ,18:01:00, ,2:25:00, ,9:45:00, ,15:40:00
,,,,,65,3:50:00,62,4:58:00,60,5:32:00,84,9:58:00,59,10:08:00,54,6:38:00,82,5:42:00,44,10:15:00,51,8:24:00,54,7:20:00,28,5:55:00
,,,,,65,3:50:00,64,8:48:00,62,14:20:00,67,24:18:00,61,34:26:00,58,41:04:00,59,46:46:00,57,57:01:00,56,65:25:00,56,72:45:00,53,78:40:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
54,3rd Novice,"Branndon Bargo
David Bailey 
TC - Chris Sinclair ",286,9:00, ,12:21:00, ,17:07:00, ,21:18:00, ,5:16:00, ,17:54:00, ,23:58:00, ,4:49:00, ,15:57:00, ,0:42:00, ,8:21:00, ,17:05:00
,2 Hr penalty life jackets,,,,38,3:21:00,52,4:46:00,31,4:11:00,57,7:58:00,78,12:38:00,48,6:04:00,75,4:51:00,54,11:08:00,58,8:45:00,60,7:39:00,60,8:44:00
,,,,,38,3:21:00,47,8:07:00,38,12:18:00,43,20:16:00,54,32:54:00,51,38:58:00,54,43:49:00,54,54:57:00,50,63:42:00,55,71:21:00,54,80:05:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
55,6th Aluminum,"Zoltan Mraz
Styles Clarke 
TC - Anita Mraz",317,9:00, ,12:30:00, ,17:05:00, ,21:47:00, ,6:22:00, ,15:56:00, ,0:53:00, ,3:57:00, ,13:54:00, ,5:26:00, ,11:35:00, ,19:19:00
,,,,,46,3:30:00,43,4:35:00,43,4:42:00,64,8:35:00,48,9:34:00,69,8:57:00,36,3:04:00,41,9:57:00,83,15:32:00,38,6:09:00,53,7:44:00
,,,,,46,3:30:00,45,8:05:00,44,12:47:00,50,21:22:00,49,30:56:00,54,39:53:00,52,42:57:00,51,52:54:00,59,68:26:00,59,74:35:00,55,82:19:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
56,11th Mens Solo,"James Ward 
TC - Janet Ward",2780,9:00, ,12:47:00, ,17:48:00, ,23:20:00, ,7:21:00, ,18:11:00, ,3:04:00, ,7:48:00, ,18:43:00, ,3:20:00, ,11:30:00, ,20:19:00
,,,,,63,3:47:00,65,5:01:00,60,5:32:00,60,8:01:00,67,10:50:00,68,8:53:00,74,4:44:00,52,10:55:00,53,8:37:00,66,8:10:00,63,8:49:00
,,,,,63,3:47:00,64,8:48:00,62,14:20:00,55,22:21:00,58,33:11:00,60,42:04:00,60,46:48:00,60,57:43:00,58,66:20:00,58,74:30:00,56,83:19:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
57,6th Tandem Unl,"Mike Buck
Kent Fish
TC - Hannah Fish 
TC - Ann Fish",6154,9:00, ,12:52:00, ,17:44:00, ,22:52:00, ,9:31:00, ,19:12:00, ,5:45:00, ,9:04:00, ,19:13:00, ,6:34:00, ,14:00:00, ,20:21:00
,,,,,67,3:52:00,56,4:52:00,54,5:08:00,88,10:39:00,52,9:41:00,76,10:33:00,45,3:19:00,42,10:09:00,78,11:21:00,56,7:26:00,36,6:21:00
,,,,,67,3:52:00,61,8:44:00,55,13:52:00,68,24:31:00,60,34:12:00,63,44:45:00,61,48:04:00,61,58:13:00,60,69:34:00,60,77:00:00,57,83:21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
58,9th Unlimited,"Joe Hunt
James Hunt
Brian Beaubien (DNF out at Palmetto)
TC - Patty Hunt 
TC - Tommie Masterson",1775,9:00, ,12:46:00, ,17:56:00, ,23:09:00, ,7:27:00, ,18:11:00, ,1:00:00, ,4:40:00, ,15:26:00, ,1:07:00, ,8:14:00, ,21:13:00
,1 Hr penalty barge canal,,,,61,3:46:00,69,5:10:00,57,5:13:00,61,8:18:00,66,10:44:00,57,6:49:00,53,3:40:00,51,10:46:00,71,9:41:00,53,7:07:00,72,12:59:00
,,,,,61,3:46:00,67,8:56:00,57,14:09:00,56,22:27:00,57,33:11:00,55,40:00:00,53,43:40:00,53,54:26:00,54,64:07:00,53,71:14:00,58,84:13:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
59,7th Tandem Unl,"Jon Schoepflin
Doug Rhude 
TC - Austin Leger 
TC - Danny Cantu",7,9:00, ,12:32:00, ,17:28:00, ,23:33:00, ,8:27:00, ,19:28:00, ,1:46:00, ,7:08:00, ,18:24:00, ,8:17:00, ,15:05:00, ,21:16:00
,,,,,49,3:32:00,58,4:56:00,70,6:05:00,73,8:54:00,69,11:01:00,50,6:18:00,78,5:22:00,56,11:16:00,82,13:53:00,48,6:48:00,32,6:11:00
,,,,,49,3:32:00,53,8:28:00,65,14:33:00,63,23:27:00,62,34:28:00,56,40:46:00,56,46:08:00,58,57:24:00,62,71:17:00,62,78:05:00,59,84:16:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
60,12th Mens Solo,"Daniel Currey 
TC - Bruce Hamilton 
TC - John Whitiker",511,9:00, ,12:50:00, ,18:13:00, ,0:39:00, ,10:43:00, ,20:38:00, ,7:42:00, ,11:52:00, ,22:33:00, ,8:32:00, ,15:09:00, ,21:19:00
,,,,,65,3:50:00,75,5:23:00,71,6:26:00,86,10:04:00,55,9:55:00,79,11:04:00,60,4:10:00,50,10:41:00,72,9:59:00,45,6:37:00,31,6:10:00
,,,,,65,3:50:00,69,9:13:00,71,15:39:00,73,25:43:00,70,35:38:00,69,46:42:00,69,50:52:00,65,61:33:00,64,71:32:00,63,78:09:00,60,84:19:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
61,4th Novice,"Chris Andry
Conor Harrison 
TC - Marcus Morriss 
TC - Bobby Pross",1411,9:00, ,12:41:00, ,17:37:00, ,23:14:00, ,10:00:00, ,19:55:00, ,1:55:00, ,9:32:00, ,19:53:00, ,7:10:00, ,15:00:00, ,21:25:00
,,,,,57,3:41:00,59,4:56:00,63,5:37:00,89,10:46:00,56,9:55:00,47,6:00:00,84,7:37:00,47,10:21:00,77,11:17:00,62,7:50:00,37,6:25:00
,,,,,57,3:41:00,57,8:37:00,59,14:14:00,69,25:00:00,67,34:55:00,57,40:55:00,62,48:32:00,62,58:53:00,61,70:10:00,61,78:00:00,61,84:25:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
62,7th Aluminum,"Gergo Perlaky
Kirk Blanchard
TC - Christine Blanchard",602,9:00, ,13:03:00, ,18:25:00, ,6:00:00, ,13:50:00, ,0:10:00, ,10:50:00, ,15:08:00, ,5:43:00, ,13:42:00, ,18:58:00, ,1:09:00
,,,,,71,4:03:00,74,5:22:00,90,11:35:00,56,7:50:00,62,10:20:00,77,10:40:00,67,4:18:00,70,14:35:00,46,7:59:00,28,5:16:00,33,6:11:00
,,,,,71,4:03:00,73,9:25:00,83,21:00:00,80,28:50:00,75,39:10:00,75,49:50:00,76,54:08:00,74,68:43:00,71,76:42:00,68,81:58:00,62,88:09:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
63,5th Novice,"Kyle Dahlberg
Matt Warren
TC - West Warren 
TC - Garrett Rose",3615,9:00, ,12:57:00, ,18:24:00, ,0:58:00, ,10:17:00, ,19:53:00, ,7:19:00, ,10:27:00, ,21:00:00, ,9:29:00, ,17:55:00, ,1:31:00
,,,,,68,3:57:00,78,5:27:00,74,6:34:00,76,9:19:00,50,9:36:00,80,11:26:00,38,3:08:00,49,10:33:00,81,12:29:00,67,8:26:00,50,7:36:00
,,,,,68,3:57:00,72,9:24:00,72,15:58:00,72,25:17:00,65,34:53:00,67,46:19:00,65,49:27:00,63,60:00:00,65,72:29:00,66,80:55:00,63,88:31:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
64,8th Aluminum,"Kirk Scheidt
Chuck Scheidt 
TC - Stacy Scheidt 
TC - Sarah Scheidt",71,9:00, ,12:35:00, ,17:23:00, ,22:20:00, ,8:22:00, ,20:34:00, ,6:49:00, ,10:31:00, ,0:52:00, ,10:06:00, ,17:01:00, ,1:40:00
,,,,,51,3:35:00,53,4:48:00,49,4:57:00,85,10:02:00,77,12:12:00,73,10:15:00,55,3:42:00,69,14:21:00,61,9:14:00,50,6:55:00,59,8:39:00
,,,,,51,3:35:00,52,8:23:00,49,13:20:00,62,23:22:00,69,35:34:00,65,45:49:00,66,49:31:00,67,63:52:00,66,73:06:00,65,80:01:00,64,88:40:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
65,13th Mens Solo,"Andrew Davis 
TC - Jim Buckner 
TC - Michael Matthews",556,9:00, ,13:12:00, ,17:49:00, ,23:44:00, ,10:10:00, ,20:33:00, ,5:12:00, ,9:49:00, ,21:55:00, ,8:31:00, ,15:31:00, ,6:56:00
,,,,,78,4:12:00,46,4:37:00,67,5:55:00,87,10:26:00,63,10:23:00,66,8:39:00,71,4:37:00,60,12:06:00,75,10:36:00,52,7:00:00,76,15:25:00
,,,,,78,4:12:00,66,8:49:00,66,14:44:00,71,25:10:00,68,35:33:00,62,44:12:00,63,48:49:00,64,60:55:00,63,71:31:00,64,78:31:00,65,93:56:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
66,9th Aluminum,"Joseph Jobe II
Kevin Carbo 
TC - Anna Jobe 
TC - Joey Jobe",34,9:00, ,12:57:00, ,18:17:00, ,0:15:00, ,7:43:00, ,19:43:00, ,6:03:00, ,11:11:00, ,2:22:00, ,11:39:00, ,19:38:00, ,7:51:00
,,,,,68,3:57:00,72,5:20:00,69,5:58:00,48,7:28:00,73,12:00:00,74,10:20:00,77,5:08:00,73,15:11:00,62,9:17:00,64,7:59:00,69,12:13:00
,,,,,68,3:57:00,70,9:17:00,68,15:15:00,57,22:43:00,63,34:43:00,64,45:03:00,67,50:11:00,68,65:22:00,67,74:39:00,71,82:38:00,66,94:51:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
67,5th Womens Solo,"Kristel Lambeck 
TC - Patrice Goodman 
TC - Hershel Goodman",7525,9:00, ,13:10:00, ,18:18:00, ,0:15:00, ,9:00:00, ,20:50:00, ,8:19:00, ,11:44:00, ,2:55:00, ,13:06:00, ,19:27:00, ,9:27:00
,,,,,75,4:10:00,68,5:08:00,68,5:57:00,70,8:45:00,72,11:50:00,81,11:29:00,48,3:25:00,74,15:11:00,73,10:11:00,42,6:21:00,73,14:00:00
,,,,,75,4:10:00,71,9:18:00,68,15:15:00,66,24:00:00,71,35:50:00,70,47:19:00,68,50:44:00,69,65:55:00,69,76:06:00,70,82:27:00,67,96:27:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
68,14th Mens Solo,"Richard Linden 
TC - Rich Balboa 
TC - Rich Bently",408,9:00, ,12:32:00, ,17:21:00, ,1:43:00, ,8:57:00, ,19:11:00, ,7:21:00, ,10:25:00, ,4:18:00, ,13:06:00, ,18:57:00, ,9:29:00
,,,,,49,3:32:00,54,4:49:00,79,8:22:00,43,7:14:00,61,10:14:00,82,12:10:00,36,3:04:00,84,17:53:00,59,8:48:00,33,5:51:00,75,14:32:00
,,,,,49,3:32:00,51,8:21:00,76,16:43:00,65,23:57:00,59,34:11:00,68,46:21:00,64,49:25:00,70,67:18:00,69,76:06:00,67,81:57:00,68,96:29:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
69,6th Novice,"Edward Ray
Wade Krause 
TC - Jennifer Krause 
TC - Jennifer Ray",1,9:00, ,13:25:00, ,18:58:00, ,2:03:00, ,11:07:00, ,1:51:00, ,10:40:00, ,14:40:00, ,4:18:00, ,13:57:00, ,2:16:00, ,9:48:00
,,,,,85,4:25:00,81,5:33:00,76,7:05:00,75,9:04:00,81,14:44:00,67,8:49:00,58,4:00:00,63,13:38:00,70,9:39:00,83,12:19:00,47,7:32:00
,,,,,85,4:25:00,83,9:58:00,77,17:03:00,74,26:07:00,79,40:51:00,74,49:40:00,73,53:40:00,70,67:18:00,72,76:57:00,75,89:16:00,69,96:48:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
70,7th Novice,"Wade Baskin
Jake Davis 
TC - Wes Davis 
TC - Donna Davis",1293,9:00, ,13:35:00, ,19:34:00, ,0:15:00, ,14:14:00, ,2:18:00, ,9:43:00, ,14:49:00, ,5:57:00, ,14:28:00, ,21:11:00, ,10:07:00
,,,,,92,4:35:00,89,5:59:00,42,4:41:00,91,13:59:00,74,12:04:00,60,7:25:00,76,5:06:00,71,15:08:00,52,8:31:00,47,6:43:00,71,12:56:00
,,,,,92,4:35:00,90,10:34:00,68,15:15:00,84,29:14:00,80,41:18:00,73,48:43:00,74,53:49:00,75,68:57:00,74,77:28:00,72,84:11:00,70,97:07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
71,8th Novice,"Billy Tweedie
Colby Mischefsky 
TC - Bill Tweedie 
TC - Mike Gordon",31,9:00, ,13:26:00, ,19:07:00, ,6:00:00, ,14:00:00, ,4:50:00, ,12:25:00, ,17:00:00, ,8:46:00, ,18:05:00, ,4:30:00, ,11:19:00
,,,,,86,4:26:00,86,5:41:00,83,10:53:00,59,8:00:00,82,14:50:00,62,7:35:00,70,4:35:00,77,15:46:00,63,9:19:00,74,10:25:00,40,6:49:00
,,,,,86,4:26:00,85,10:07:00,83,21:00:00,81,29:00:00,81,43:50:00,80,51:25:00,80,56:00:00,78,71:46:00,79,81:05:00,80,91:30:00,71,98:19:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
72,10th Unlimited,"Alfred Andrews
Catherine Andrews 
Sara Gama
TC - Terrie Thompson",1717,9:00, ,13:24:00, ,18:57:00, ,7:53:00, ,16:30:00, ,6:32:00, ,13:08:00, ,17:33:00, ,9:27:00, ,19:00:00, ,2:36:00, ,11:21:00
,,,,,83,4:24:00,81,5:33:00,92,12:56:00,68,8:37:00,80,14:02:00,53,6:36:00,69,4:25:00,78,15:54:00,69,9:33:00,59,7:36:00,61,8:45:00
,,,,,83,4:24:00,82,9:57:00,92,22:53:00,88,31:30:00,86,45:32:00,81,52:08:00,81,56:33:00,82,72:27:00,82,82:00:00,77,89:36:00,72,98:21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
73,6th Womens Solo,"Wendy Meyer 
TC - Angela Reece 
TC - Kim Joubert",2222,9:00, ,13:20:00, ,19:10:00, ,6:18:00, ,14:04:00, ,0:33:00, ,11:00:00, ,15:17:00, ,7:32:00, ,16:45:00, ,3:35:00, ,11:40:00
,,,,,81,4:20:00,88,5:50:00,86,11:08:00,53,7:46:00,65,10:29:00,75,10:27:00,66,4:17:00,79,16:15:00,60,9:13:00,77,10:50:00,56,8:05:00
,,,,,81,4:20:00,86,10:10:00,88,21:18:00,82,29:04:00,77,39:33:00,76,50:00:00,77,54:17:00,76,70:32:00,77,79:45:00,79,90:35:00,73,98:40:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
74,9th Novice,"Matthew Wilson
Jordan King 
TC - Mike Escobedo",711,9:00, ,13:24:00, ,19:25:00, ,6:00:00, ,14:35:00, ,6:42:00, ,13:27:00, ,17:42:00, ,8:50:00, ,18:19:00, ,6:15:00, ,11:47:00
,,,,,83,4:24:00,92,6:01:00,82,10:35:00,66,8:35:00,84,16:07:00,56,6:45:00,63,4:15:00,72,15:08:00,67,9:29:00,79,11:56:00,24,5:32:00
,,,,,83,4:24:00,87,10:25:00,83,21:00:00,85,29:35:00,87,45:42:00,83,52:27:00,83,56:42:00,80,71:50:00,81,81:19:00,82,93:15:00,74,98:47:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
75,15th Mens Solo,"Jay Fox 
TC - Bob Hutchins",5300,9:00, ,13:22:00, ,18:55:00, ,1:28:00, ,11:07:00, ,22:45:00, ,11:01:00, ,15:21:00, ,7:51:00, ,16:33:00, ,1:55:00, ,11:59:00
,,,,,82,4:22:00,83,5:33:00,73,6:33:00,80,9:39:00,71,11:38:00,83,12:16:00,68,4:20:00,81,16:30:00,56,8:42:00,71,9:22:00,66,10:04:00
,,,,,82,4:22:00,81,9:55:00,75,16:28:00,74,26:07:00,73,37:45:00,77,50:01:00,78,54:21:00,77,70:51:00,76,79:33:00,74,88:55:00,75,98:59:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
76,11th Unlimited,"Stacy Greer
Joseph Tidwell
Alexander Taylor
Gabriel Harris 
TC - Michelle Greer 
TC - Dana Gerber",4444,9:00, ,13:07:00, ,18:50:00, ,6:00:00, ,13:15:00, ,0:16:00, ,11:01:00, ,14:51:00, ,4:58:00, ,14:25:00, ,2:25:00, ,12:00:00
,,,,,73,4:07:00,87,5:43:00,89,11:10:00,45,7:15:00,69,11:01:00,78,10:45:00,57,3:50:00,67,14:07:00,65,9:27:00,81,12:00:00,65,9:35:00
,,,,,73,4:07:00,80,9:50:00,83,21:00:00,77,28:15:00,76,39:16:00,77,50:01:00,75,53:51:00,72,67:58:00,73,77:25:00,76,89:25:00,76,99:00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
77,10th Novice,"John West
Ryan Ward 
TC - Brian West 
TC - Dan Conway",777,9:00, ,13:07:00, ,18:33:00, ,2:25:00, ,13:42:00, ,5:54:00, ,13:45:00, ,17:59:00, ,10:17:00, ,19:49:00, ,4:30:00, ,12:25:00
,,,,,73,4:07:00,77,5:26:00,77,7:52:00,90,11:17:00,87,16:12:00,63,7:51:00,62,4:14:00,80,16:18:00,68,9:32:00,68,8:41:00,54,7:55:00
,,,,,73,4:07:00,74,9:33:00,78,17:25:00,79,28:42:00,83,44:54:00,85,52:45:00,84,56:59:00,83,73:17:00,83,82:49:00,80,91:30:00,77,99:25:00
,,,,,,,,,,,,,,,,,,,,,,,,,,
