,,,,,,,,,2023 TEXAS WATER SAFARI SPLITS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3rd Tandem Unlimited,"Cody Nelson
Luke Brentlinger

TC Amber Nelson
TC Madison Lehman",1507, ,12:28:00,,17:20:00,,21:58:00,,3:37:00,,12:07:00,,18:03:00,,21:17:00,,7:45:00,,15:40:00,,21:20:00,,7:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,50,3:28:00,52,4:52:00,42,4:38:00,49,5:39:00,38,8:30:00,48,5:56:00,29,3:14:00,38,10:28:00,32,7:55:00,30,5:40:00,72,9:53:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,50,3:28:00,53,8:20:00,48,12:58:00,46,18:37:00,43,27:07:00,40,33:03:00,39,36:17:00,35,46:45:00,33,54:40:00,33,60:20:00,31,70:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2nd Unlimited Women,"Kim Kaiser
Morgan O'Hanlon
Kileigh Reed

TC John Qualls
TC Peter Olden",321, ,12:10:00,,16:50:00,,21:28:00,,2:16:00,,10:58:00,,16:19:00,,19:44:00,,6:54:00,,15:33:00,,21:44:00,,7:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,31,3:10:00,39,4:40:00,42,4:38:00,22,4:48:00,42,8:42:00,32,5:21:00,43,3:25:00,53,11:10:00,45,8:39:00,40,6:11:00,73,10:00:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,31,3:10:00,35,7:50:00,36,12:28:00,30,17:16:00,33,25:58:00,34,31:19:00,34,34:44:00,33,45:54:00,32,54:33:00,34,60:44:00,32,70:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,13th Unlimited,"Kristin Daniel
Jay Daniel
Richard Zambrana

TC Jim Graham
TC Kassy Daniel",113, ,12:10:00,,16:42:00,,20:49:00,,1:57:00,,9:45:00,,16:00:00,,18:56:00,,4:15:00,,12:55:00,,19:36:00,,8:05:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,31,3:10:00,32,4:32:00,25,4:07:00,33,5:08:00,26,7:48:00,53,6:15:00,17,2:56:00,23,9:19:00,47,8:40:00,51,6:41:00,79,12:29:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,31,3:10:00,32,7:42:00,29,11:49:00,29,16:57:00,27,24:45:00,28,31:00:00,26,33:56:00,25,43:15:00,29,51:55:00,31,58:36:00,33,71:05:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3rd Standard,"Luis Briones
Craig Ahlhorn

TC Kevin Rumbaugh
TC Sandra Ahlhorn",713, ,12:16:00,,17:04:00,,21:43:00,,2:45:00,,11:44:00,,16:59:00,,21:28:00,,9:01:00,,16:44:00,,1:05:00,,8:12:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,40,3:16:00,47,4:48:00,45,4:39:00,29,5:02:00,48,8:59:00,26,5:15:00,83,4:29:00,60,11:33:00,27,7:43:00,79,8:21:00,43,7:07:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,40,3:16:00,41,8:04:00,39,12:43:00,36,17:45:00,41,26:44:00,36,31:59:00,40,36:28:00,39,48:01:00,38,55:44:00,39,64:05:00,34,71:12:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3rd Aluminum,"Aaron Zwahr
Mike Davidson

TC Jen Jenkins
TC Dolly Davidson",6708, ,12:47:00,,17:56:00,,22:42:00,,4:28:00,,13:20:00,,19:16:00,,23:05:00,,9:36:00,,18:00:00,,1:48:00,,9:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,77,3:47:00,71,5:09:00,50,4:46:00,52,5:46:00,45,8:52:00,47,5:56:00,52,3:49:00,40,10:31:00,41,8:24:00,69,7:48:00,51,7:53:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,77,3:47:00,74,8:56:00,59,13:42:00,52,19:28:00,49,28:20:00,45,34:16:00,44,38:05:00,41,48:36:00,42,57:00:00,40,64:48:00,35,72:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2nd Novice,"Jackson Swilley
Parker Carpenter

TC Samuel Swilley
TC Kristopher Murphy",830, ,12:40:00,,17:47:00,,22:31:00,,4:56:00,,13:31:00,,19:20:00,,22:39:00,,11:01:00,,19:30:00,,4:07:00,,9:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,67,3:40:00,66,5:07:00,48,4:44:00,65,6:25:00,40,8:35:00,44,5:49:00,38,3:19:00,69,12:22:00,44,8:29:00,81,8:37:00,27,5:39:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,67,3:40:00,66,8:47:00,54,13:31:00,60,19:56:00,52,28:31:00,47,34:20:00,43,37:39:00,45,50:01:00,44,58:30:00,41,67:07:00,36,72:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,14th Unlimited,"Myla Weber
Libby Geisinger
Gwen Truitt
Jim Weber
Luke Parker

TC Sandy Sherrod
TC Bruce Houghton",35, ,11:50:00,,16:03:00,,19:54:00,,0:30:00,,7:51:00,,12:15:00,,15:14:00,,0:15:00,,7:40:00,,13:11:00,,10:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,11,2:50:00,16,4:13:00,16,3:51:00,15,4:36:00,20,7:21:00,8,4:24:00,20,2:59:00,20,9:01:00,22,7:25:00,25,5:31:00,93,20:57:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,11,2:50:00,13,7:03:00,14,10:54:00,15,15:30:00,15,22:51:00,14,27:15:00,14,30:14:00,16,39:15:00,16,46:40:00,16,52:11:00,37,73:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4th Tandem Unlimited,"Doug Johnson
Garrett Meeker

TC Rebecca Meeker
TC Josh Shivers",6922, ,12:38:00,,17:34:00,,22:46:00,,4:51:00,,14:58:00,,21:15:00,,1:34:00,,12:19:00,,20:20:00,,5:15:00,,10:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,64,3:38:00,56,4:56:00,68,5:12:00,61,6:05:00,67,10:07:00,55,6:17:00,74,4:19:00,44,10:45:00,36,8:01:00,86,8:55:00,25,5:27:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,64,3:38:00,58,8:34:00,61,13:46:00,58,19:51:00,60,29:58:00,52,36:15:00,50,40:34:00,48,51:19:00,45,59:20:00,42,68:15:00,38,73:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,15th Unlimited,"Marshall Zurovec
Corey Snell
Stacy Greer

TC Rob Zurovec
TC Wesley Zurovec",8588, ,12:29:00,,17:16:00,,22:28:00,,4:16:00,,14:15:00,,21:30:00,,1:57:00,,13:22:00,,23:32:00,,6:32:00,,10:56:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,51,3:29:00,45,4:47:00,67,5:12:00,54,5:48:00,65,9:59:00,72,7:15:00,80,4:27:00,58,11:25:00,73,10:10:00,57,7:00:00,15,4:24:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,51,3:29:00,49,8:16:00,52,13:28:00,51,19:16:00,54,29:15:00,54,36:30:00,52,40:57:00,50,52:22:00,50,62:32:00,47,69:32:00,39,73:56:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,5th USCA C-2,"Paul Pape
Mike Howard

TC Jennifer Keirnan-Pape
TC Amber Howard",1973, ,12:36:00,,17:35:00,,22:46:00,,4:46:00,,15:45:00,,21:28:00,,0:41:00,,14:36,,22:57:00,,5:20:00,,11:00:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,61,3:36:00,58,4:59:00,66,5:11:00,58,6:00:00,82,10:59:00,40,5:43:00,28,3:13:00,92,13:55:00,38,8:21:00,45,6:23:00,28,5:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,61,3:36:00,59,8:35:00,61,13:46:00,56,19:46:00,65,30:45:00,53,36:28:00,48,39:41:00,53,53:36:00,47,61:57:00,43,68:20:00,40,74:00:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2nd Solo Unlimited Woman,"Cyndi Wilsdorf

TC Stephanie Wolfe
TC Susan Jordan",811, ,12:35:00,,17:08:00,,21:51:00,,4:57:00,,14:37:00,,21:10:00,,1:50:00,,13:14:00,,23:30:00,,6:08:00,,12:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,58,3:35:00,33,4:33:00,47,4:43:00,89,7:06:00,58,9:40:00,62,6:33:00,87,4:40:00,57,11:24:00,76,10:16:00,50,6:38:00,32,6:00:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,58,3:35:00,44,8:08:00,45,12:51:00,61,19:57:00,55,29:37:00,51,36:10:00,51,40:50:00,49,52:14:00,49,62:30:00,45,69:08:00,41,75:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,4th Standard,"Austin Bodin
Will Parrish

TC Megan Campbell
TC Andrea Villalobos",1612, ,12:30:00,,17:47:00,,22:34:00,,4:12,,12:54:00,,19:14:00,,23:09:00,,12:03:00,,21:38:00,,6:02:00,,12:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,54,3:30:00,83,5:17:00,51,4:47:00,47,5:38:00,41,8:42:00,57,6:20:00,59,3:55:00,75,12:54:00,63,9:35:00,80,8:24:00,34,6:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,54,3:30:00,66,8:47:00,56,13:34:00,49,19:12:00,48,27:54:00,43,34:14:00,45,38:09:00,47,51:03:00,46,60:38:00,44,69:02:00,42,75:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,4th Aluminum,"Colton Moore
Braden Ballard

TC Felecity Mayden
TC Rowdy Ballard",8000, ,12:41:00,,17:48:00,,22:49:00,,7:19:00,,16:43:00,,23:58:00,,5:18:00,,16:30:00,,1:17:00,,7:14:00,,12:21:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,69,3:41:00,66,5:07:00,61,5:01:00,121,8:30:00,55,9:24:00,71,7:15:00,98,5:20:00,54,11:12:00,49,8:47:00,38,5:57:00,19,5:07:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,69,3:41:00,69,8:48:00,64,13:49:00,80,22:19:00,71,31:43:00,69,38:58:00,65,44:18:00,62,55:30:00,55,64:17:00,50,70:14:00,43,75:21:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,16th Unlimited,"Paul Glisson
Rhett Stuman
James Ward
Justin Brzozowske

TC Emily Addlesperger
TC Janet Ward",1004, ,12:22:00,,17:31:00,,22:11:00,,3:20:00,,12:21:00,,18:51:00,,22:27:00,,9:28:00,,17:26:00,,0:57:00,,13:22:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,43,3:22:00,70,5:09:00,46,4:40:00,34,5:09:00,50,9:01:00,59,6:30:00,46,3:36:00,49,11:01:00,34,7:58:00,63,7:31:00,78,12:25:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,43,3:22:00,56,8:31:00,50,13:11:00,44,18:20:00,45,27:21:00,42,33:51:00,42,37:27:00,40,48:28:00,40,56:26:00,38,63:57:00,44,76:22:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2nd Solo Unlimited Man,"Jackson Baker

TC Chris Baker
TC Chuck Baker",72, ,12:45:00,,17:38:00,,22:32:00,,4:45:00,,13:37:00,,19:19:00,,1:08:00,,11:41:00,,23:30:00,,6:17:00,,14:01:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,73,3:45:00,53,4:53:00,53,4:54:00,63,6:13:00,45,8:52:00,39,5:42:00,107,5:49:00,42,10:33:00,95,11:49:00,53,6:47:00,50,7:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,73,3:45:00,62,8:38:00,55,13:32:00,55,19:45:00,53,28:37:00,46,34:19:00,49,40:08:00,46,50:41:00,48,62:30:00,46,69:17:00,45,77:01:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,5th Aluminum,"Dalan Hoyt  Moss 
Guthrie Moss

TC Wade Parsons
TC Charlie Chapman",1620, ,12:53:00,,18:09:00,,23:48:00,,6:20:00,,16:47:00,,22:17:00,,3:11:00,,14:18:00,,0:43:00,,7:36:00,,14:06:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,88,3:53:00,82,5:16:00,82,5:39:00,70,6:32:00,71,10:27:00,38,5:30:00,92,4:54:00,51,11:07:00,77,10:25:00,56,6:53:00,37,6:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,88,3:53:00,84,9:09:00,81,14:48:00,70,21:20:00,72,31:47:00,61,37:17:00,54,42:11:00,51,53:18:00,52,63:43:00,52,70:36:00,46,77:06:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,3rd Solo Unlimited Man,"Benjamin Duckett

TC Constance Harris
TC Emily Duckett",728, ,12:29:00,,17:12:00,,21:39:00,,3:11:00,,11:31:00,,17:25:00,,20:53:00,,10:48:00,,19:28:00,,6:42:00,,15:12:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,51,3:29:00,42,4:43:00,35,4:27:00,45,5:32:00,35,8:20:00,46,5:54:00,44,3:28:00,93,13:55:00,46,8:40:00,101,11:14:00,60,8:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,51,3:29:00,46,8:12:00,38,12:39:00,42,18:11:00,38,26:31:00,39,32:25:00,36,35:53:00,44,49:48:00,43,58:28:00,48,69:42:00,47,78:12:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,3rd Novice,"Robert Welch
Brandon Williams

TC John Peterek
TC Chad Clark",920, ,12:43:00,,18:00:00,,23:34:00,,5:21:00,,15:44:00,,1:11:00,,4:36:00,,18:20:00,,2:45:00,,8:18:00,,16:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,71,3:43:00,83,5:17:00,78,5:34:00,53,5:47:00,69,10:23:00,92,9:27:00,42,3:25:00,86,13:44:00,42,8:25:00,27,5:33:00,51,7:53:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,71,3:43:00,79,9:00:00,77,14:34:00,65,20:21:00,64,30:44:00,72,40:11:00,61,43:36:00,66,57:20:00,59,65:45:00,55,71:18:00,48,79:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,4th Novice,"Robert Regan
Jaime Salazar

TC Wendy Regan
TC Ann Slimmer",1421, ,12:38:00,,17:47:00,,22:47:00,,5:23:00,,14:52:00,,21:07:00,,5:37:00,,15:28:00,,0:45:00,,7:36:00,,16:19:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,64,3:38:00,71,5:09:00,60,5:00:00,76,6:36:00,56,9:29:00,53,6:15:00,116,8:30:00,29,9:51:00,58,9:17:00,54,6:51:00,66,8:43:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,64,3:38:00,66,8:47:00,63,13:47:00,66,20:23:00,59,29:52:00,50,36:07:00,67,44:37:00,59,54:28:00,53,63:45:00,52,70:36:00,49,79:19:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,4th Solo Unlimited Man,"Nathan Russell

TC Roxanna Honstein
TC Alex Russell",3001, ,12:27:00,,17:02:00,,21:57:00,,4:30:00,,13:20:00,,19:14:00,,23:09:00,,9:58:00,,17:47:00,,7:13:00,,17:14:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,48,3:27:00,37,4:35:00,54,4:55:00,73,6:33:00,44,8:50:00,45,5:54:00,59,3:55:00,45,10:49:00,29,7:49:00,104,13:26:00,74,10:01:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,48,3:27:00,40,8:02:00,47,12:57:00,53,19:30:00,49,28:20:00,43,34:14:00,45,38:09:00,42,48:58:00,41,56:47:00,49,70:13:00,50,80:14:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,17th Unlimited,"Matthew  Elkjer
Philip Athey
Hudson Elkjer

TC Dirk Thiele
TC Alex Athey",5602, ,12:57:00,,18:08:00,,0:00:00,,6:26:00,,17:37:00,,23:25:00,,4:50:00,,18:35:00,,3:46:00,,11:11:00,,18:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,92,3:57:00,78,5:11:00,87,5:52:00,67,6:26:00,85,11:11:00,43,5:48:00,99,5:25:00,88,13:45:00,56,9:11:00,62,7:25:00,48,7:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,92,3:57:00,83,9:08:00,85,15:00:00,73,21:26:00,76,32:37:00,64,38:25:00,63,43:50:00,68,57:35:00,62,66:46:00,59,74:11:00,51,81:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,5th Novice,"Alex Roessler
Andrew Parker

TC Levi Wildman
TC Luke Knackstedt",1986, ,12:47:00,,17:58:00,,23:05:00,,7:31:00,,18:04:00,,3:18:00,,7:46:00,,19:44:00,,5:41:00,,11:26:00,,18:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,77,3:47:00,77,5:11:00,64,5:07:00,119,8:26:00,75,10:33:00,88,9:14:00,82,4:28:00,64,11:58:00,69,9:57:00,33,5:45:00,46,7:20:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,77,3:47:00,76,8:58:00,68,14:05:00,84,22:31:00,78,33:04:00,76,42:18:00,74,46:46:00,71,58:44:00,64,68:41:00,60,74:26:00,52,81:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,3rd Tandem Unlimited Women,"Veronica Sosa
Felicia Ziegler

TC Jennifer Flanigan
TC David Carlson",15, ,12:43:00,,17:52:00,,22:50:00,,4:48:00,,15:16:00,,21:31:00,,3:20:00,,14:18:00,,1:55:00,,10:09:00,,19:01:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,71,3:43:00,71,5:09:00,58,4:58:00,56,5:58:00,72,10:28:00,52,6:15:00,108,5:49:00,48,10:58:00,93,11:37:00,76,8:14:00,67,8:52:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,71,3:43:00,73,8:52:00,65,13:50:00,57,19:48:00,61,30:16:00,55,36:31:00,59,42:20:00,51,53:18:00,57,64:55:00,58,73:09:00,53,82:01:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,5th Standard,"Marco Lozano
Alex Szczepaniak

TC Sonia Ortiz
TC Ben Sanchez",222, ,13:11:00,,18:38:00,,23:59:00,,6:45:00,,16:14:00,,21:32:00,,3:11:00,,15:40:00,,1:54:00,,10:01:00,,19:27:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,110,4:11:00,93,5:27:00,73,5:21:00,80,6:46:00,56,9:29:00,27,5:18:00,106,5:39:00,71,12:29:00,74,10:14:00,75,8:07:00,68,9:26:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,110,4:11:00,101,9:38:00,84,14:59:00,75,21:45:00,68,31:14:00,56,36:32:00,54,42:11:00,61,54:40:00,56,64:54:00,56,73:01:00,54,82:27:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5th Tandem Unlimited,"John Dupont
Bill Stafford

TC Wade Stafford
TC Marie DuPont",65, ,12:22:00,,17:11:00,,21:44:00,,3:22:00,,11:34:00,,17:17:00,,21:10:00,,7:35:00,,16:30:00,,0:50:00,,19:38:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,43,3:22:00,50,4:49:00,40,4:33:00,47,5:38:00,34,8:12:00,42,5:43:00,54,3:53:00,37,10:25:00,51,8:55:00,78,8:20:00,91,18:48:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,43,3:22:00,45,8:11:00,41,12:44:00,45,18:22:00,39,26:34:00,38,32:17:00,37,36:10:00,34,46:35:00,37,55:30:00,37,63:50:00,55,82:38:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,3rd Solo Unlimited Woman,"Irene Moore

TC John Moore
TC Duncan Moore",25, ,12:34:00,,17:14:00,,22:29:00,,5:04:00,,14:48:00,,21:46:00,,3:19:00,,15:08:00,,1:16:00,,10:07:00,,19:56:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,56,3:34:00,39,4:40:00,71,5:15:00,74,6:35:00,60,9:44:00,65,6:58:00,103,5:33:00,63,11:49:00,72,10:08:00,85,8:51:00,71,9:49:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,56,3:34:00,48,8:14:00,53,13:29:00,63,20:04:00,58,29:48:00,58,36:46:00,57,42:19:00,55,54:08:00,54,64:16:00,57,73:07:00,56,82:56:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,5th Solo Unlimited Man,"Jay Berger

TC Nadira Bakar
TC Jack Janecek",712, ,12:06:00,,16:33:00,,21:01:00,,2:18:00,,12:18:00,,5:30:00,,8:46:00,,18:20:00,,9:16:00,,14:01:00,,20:02:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,24,3:06:00,28,4:27:00,37,4:28:00,37,5:17:00,66,10:00:00,118,17:12:00,34,3:16:00,27,9:34:00,104,14:56:00,16,4:45:00,33,6:01:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,24,3:06:00,25,7:33:00,32,12:01:00,33,17:18:00,44,27:18:00,82,44:30:00,77,47:46:00,66,57:20:00,79,72:16:00,69,77:01:00,57,83:02:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2nd USCA C-1 Man,"Cody Smith

TC Josh Hernandez
TC Carson Smith",456, ,12:57:00,,17:59:00,,0:08:00,,7:58:00,,19:39:00,,4:49:00,,8:09:00,,21:53:00,,6:21:00,,12:51:00,,20:09:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,92,3:57:00,63,5:02:00,97,6:09:00,112,7:50:00,93,11:41:00,87,9:10:00,40,3:20:00,86,13:44:00,43,8:28:00,48,6:30:00,45,7:18:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,92,3:57:00,77,8:59:00,86,15:08:00,91,22:58:00,86,34:39:00,77,43:49:00,76,47:09:00,77,60:53:00,68,69:21:00,65,75:51:00,58,83:09:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,4th Solo Unlimited Woman,"Sonja St Clair

TC Larry St Clair",75, ,13:04:00,,18:12:00,,23:05:00,,5:03:00,,14:47:00,,21:46:00,,3:19:00,,15:22:00,,6:10:00,,12:04:00,,20:23:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,101,4:04:00,68,5:08:00,52,4:53:00,57,5:58:00,60,9:44:00,66,6:59:00,103,5:33:00,66,12:03:00,103,14:48:00,37,5:54:00,59,8:19:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,101,4:04:00,86,9:12:00,68,14:05:00,62,20:03:00,57,29:47:00,57,36:46:00,56,42:19:00,57,54:22:00,66,69:10:00,62,75:04:00,59,83:23:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,3rd USCA C-1 Man,"Ryan Stewart

TC Tabette Stewart
TC Sam Lash",428, ,12:46:00,,17:48:00,,23:01:00,,4:51:00,,15:43:00,,21:54:00,,4:45:00,,15:35:00,,3:45:00,,12:29:00,,20:45:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,75,3:46:00,63,5:02:00,69,5:13:00,55,5:50:00,81,10:52:00,51,6:11:00,114,6:51:00,46,10:50:00,97,12:10:00,84,8:44:00,58,8:16:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,75,3:46:00,69,8:48:00,67,14:01:00,58,19:51:00,63,30:43:00,60,36:54:00,62,43:45:00,60,54:35:00,61,66:45:00,63,75:29:00,60,83:45:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,18th Unlimited,"Wack Ezell
Trent Murphy
Bobby Sollock
Avery Ezell

TC Lee Ezell
TC Joey Zavesky",2727, ,13:08:00,,18:28:00,,0:39:00,,6:21:00,,17:23:00,,23:29:00,,7:35:00,,18:16:00,,4:07:00,,12:49:00,,21:28:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,104,4:08:00,86,5:20:00,99,6:11:00,51,5:42:00,83,11:02:00,50,6:06:00,115,8:06:00,43,10:41:00,67,9:51:00,82,8:42:00,63,8:39:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,104,4:08:00,93,9:28:00,94,15:39:00,71,21:21:00,75,32:23:00,65,38:29:00,73,46:35:00,65,57:16:00,63,67:07:00,64,75:49:00,61,84:28:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2nd Mixed Tandem Unlimited ,"Jennifer Bugge
Johnny Martinez

TC Elizabeth Pierson
TC Sandy Pierson",818, ,12:50:00,,18:11:00,,23:38:00,,7:32:00,,17:18:00,,23:20:00,,5:23:00,,15:25:00,,7:06:00,,13:50:00,,21:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,83,3:50:00,88,5:21:00,75,5:27:00,115,7:54:00,63,9:46:00,49,6:02:00,110,6:03:00,33,10:02:00,106,15:41:00,52,6:44:00,53,7:54:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,83,3:50:00,85,9:11:00,79,14:38:00,86,22:32:00,74,32:18:00,63,38:20:00,66,44:23:00,58,54:25:00,69,70:06:00,67,76:50:00,62,84:44:00,,,,,,,,,,,,,,,,,,,,,,,
