,Overall Place,Recognition,Team Members,Boat #,Staples,Luling 90,Palmetto,Gonzales,Hochheim,Cheapside,Cuero 236,Victoria,Swinging Bridge (off Canal Rd),Calhouns RV,Seadrift,Class,Competitors,Team Captions,0,60,120,180,240,300,360,420,480,540,600,660,720,780,840,900,960,1020,1080,1140,1200,1260,1320,1380,1440,1500,1560,1620,1680,1740,1800,1860,1920,1980,2040,2100,2160,2220,2280,2340,2400,2460,2520,2580,2640,2700,2760,2820,2880,2940,3000,3060,3120,3180,3240,3300,3360,3420,3480,3540,3600,3660,3720,3780,3840,3900,3960,4020,4080,4140,4200,4260,4320,4380,4440,4500,4560,4620,4680,4740,4800,4860,4920,4980,5040,5100,5160,5220,5280,5340,5400,5460,5520,5580,5640,5700,5760,5820,5880,5940,6000
30,31,Aluminum,"Andrew Hurst
Garrett Hurst 

TC Eden Hurst
TC Ralph Hurst",832,0 days 03:11:00,0 days 07:43:00,0 days 11:49:00,0 days 18:01:00,1 days 02:49:00,1 days 08:50:00,1 days 11:51:00,1 days 22:14:00,2 days 05:29:00,2 days 11:29:00,2 days 15:18:00,Aluminum,['Andrew Hurst\nGarrett Hurst \n\n'],['Eden Hurst\nTC Ralph Hurst'],-2.823763907144894e-07,5.331242519288149,10.662485320952689,15.99372812261723,21.23346331774414,26.45265598895444,31.67184866016474,36.89104133137504,42.055953389478795,47.0835674261954,52.11118146291201,57.138795499628614,62.005260691598316,66.15388102969548,70.30250136779264,74.45112170588979,78.59974204398695,82.74836238208411,86.89698272018127,91.1064480581143,95.316944667231,99.52744127634769,103.73793788546438,107.94843449458106,112.15893110369775,116.36942771281444,120.57992432193113,124.78093178721225,128.9396694299531,133.09840707269396,137.2571447154348,141.41588235817565,145.57462000091652,149.81294131850746,154.4491810103488,159.08542070219016,163.5829964026902,167.29480948558944,171.00662256848867,174.7184356513879,178.43024873428712,182.14206181718635,185.85387490008557,189.5656879829848,193.27750106588402,196.98931414878325,200.70112723168245,204.81399019926582,209.04891182740522,213.28383345554462,217.51875508368403,221.75367671182343,225.98859833996283,230.22351996810227,234.06149059322078,237.52811995744878,240.9947493216768,244.4613786859048,247.92800805013283,251.39463741436083,254.8290723738535,258.2333899869809,261.63770760010823,265.0420252132356,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
31,32,Aluminum,"RD Kissling
Chris Stevenson

TC Karim Aziz
TC Roy Kleinsasser",281,0 days 03:23:00,0 days 08:08:00,0 days 12:29:00,0 days 17:53:00,1 days 03:16:00,1 days 09:22:00,1 days 12:25:00,1 days 23:06:00,2 days 06:02:00,2 days 11:32:00,2 days 15:19:00,Aluminum,['RD Kissling\nChris Stevenson\n\n'],['Karim Aziz\nTC Roy Kleinsasser'],-2.823763907144894e-07,5.0160951615542855,10.032190605484962,15.048286049415637,20.042815913627685,25.02394014720383,30.00506438077998,34.986188614356124,39.96731284793228,44.7383106868458,49.47698138811892,54.215652089392044,58.95432279066516,63.705682854867774,68.46891361342377,73.23214437197977,77.99537513053576,82.75860588909177,87.42681305522106,91.37555587869106,95.32429870216106,99.27304152563107,103.22178434910107,107.17052717257107,111.11926999604108,115.0680128195111,119.0167556429811,122.9654984664511,127.02657436315128,131.128498650117,135.2304229370827,139.3323472240484,143.4342715110141,147.5361957979798,151.94442929340866,156.52999969900037,161.1155701045921,165.1306468082381,168.7382280104943,172.34580921275048,175.95339041500668,179.56097161726285,183.16855281951905,186.77613402177525,190.38371522403142,193.99129642628762,197.5988776285438,201.2064588308,205.55272612750778,209.9810696569324,214.409413186357,218.8377567157816,223.26610024520625,227.69444377463086,232.12278730405546,235.92611699367674,239.70789448192548,243.48967197017424,247.27144945842298,251.0532269466717,254.67285368749486,258.1071652884031,261.54147688931135,264.97578849021954,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
32,33,Unlimited Women,"Irene Moore
Sonja StClair
Martha Avila-Adame

TC Adam Adame
TC Erica Ortiz",643,0 days 03:11:00,0 days 07:40:00,0 days 11:48:00,0 days 16:45:00,1 days 01:43:00,1 days 07:28:00,1 days 10:35:00,1 days 20:33:00,2 days 04:35:00,2 days 11:37:00,2 days 15:38:00,Unlimited Women,['Irene Moore\nSonja StClair\nMartha Avila-Adame\n\n'],['Adam Adame\nTC Erica Ortiz'],-2.823763907144894e-07,5.331242519288149,10.662485320952689,15.99372812261723,21.280998715678955,26.558397996605358,31.835797277531757,37.11319655845816,42.29381899981808,47.28088776204503,52.26795652427199,57.25502528649894,62.28393064360181,67.48018238020836,72.6764341168149,77.87268585342144,83.06893759002799,87.99918504007286,92.13141963043273,96.2636542207926,100.39588881115249,104.52812340151236,108.66035799187223,112.7925925822321,116.92482717259197,121.05706176295186,125.25145176592235,129.6030584007903,133.95466503565828,138.30627167052626,142.6578783053942,147.00948494026215,151.43355915018319,155.92104248827565,160.40852582636808,164.63746994655844,168.5044591616859,172.37144837681333,176.2384375919408,180.10542680706826,183.97241602219572,187.83940523732315,191.7063944524506,195.57338366757807,199.4403728827055,203.28710472842872,207.10907756710222,210.93105040577575,214.75302324444928,218.5749960831228,222.39696892179634,226.21894176046987,230.0409145991434,233.5026129840273,236.4599271336057,239.4172412831841,242.3745554327625,245.3318695823409,248.28918373191928,251.2464978814977,254.31018468233674,257.54499270476896,260.7798007272012,264.0146087496334,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
33,34,USCA C-2,"Travis Crow
Fred Brent

TC Kert Prater
TC Kerry Prater",112,0 days 03:08:00,0 days 07:52:00,0 days 11:51:00,0 days 17:03:00,1 days 02:49:00,1 days 08:43:00,1 days 11:47:00,1 days 22:24:00,2 days 08:00:00,2 days 13:48:00,2 days 17:26:00,USCA C-2,['Travis Crow\nFred Brent\n\n'],['Kert Prater\nTC Kerry Prater'],-2.823763907144894e-07,5.416315542718967,10.832631367814324,16.248947192909682,21.303297585880053,26.301960989292734,31.300624392705416,36.2992877961181,41.3214449231663,46.49631125384531,51.67117758452433,56.84604391520334,61.98664508751711,66.93307702909449,71.87950897067188,76.82594091224925,81.77237285382664,86.71880479540403,90.57019652752203,94.36395456440532,98.15771260128862,101.95147063817191,105.74522867505522,109.5389867119385,113.33274474882181,117.1265027857051,120.9202608225884,124.7960081901544,129.0369807580342,133.27795332591398,137.51892589379378,141.75989846167357,146.00087102955337,150.33241853760236,154.89306736490283,159.4537161922033,163.81277530782208,167.44301008120704,171.073244854592,174.70347962797695,178.3337144013619,181.96394917474686,185.5941839481318,189.22441872151677,192.85465349490173,196.48488826828668,200.11512304167164,203.48616581377627,206.68441391836072,209.88266202294517,213.08091012752962,216.27915823211407,219.47740633669852,222.67565444128297,225.8739025458674,229.07215065045185,232.2703987550363,235.85656706285837,239.44273537068045,243.02890367850253,246.61507198632464,250.20124029414671,253.78539396187793,257.36148906924564,260.9375841766134,264.51367928398116,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
34,35,Unlimited,"Rhett Butler
Miguel Flores
Ross Bingham

TC Shelby Butler
TC Whitney Flores",830,0 days 03:06:00,0 days 07:44:00,0 days 11:52:00,0 days 16:27:00,1 days 01:59:00,1 days 08:18:00,1 days 11:40:00,1 days 23:01:00,2 days 06:41:00,2 days 13:40:00,2 days 17:27:00,Unlimited,['Rhett Butler\nMiguel Flores\nRoss Bingham\n\n'],['Shelby Butler\nTC Whitney Flores'],-2.823763907144894e-07,5.474555497827518,10.949111278031427,16.42366705823534,21.567016038817894,26.673564263886966,31.780112488956036,36.886660714025105,41.96134774900295,46.9484165112299,51.935485273456855,56.92255403568382,61.992940546351846,67.60489242188692,73.21684429742199,78.82879617295704,84.44074804849211,89.10376313249598,92.99037538706523,96.87698764163449,100.76359989620374,104.65021215077299,108.53682440534224,112.42343665991149,116.31004891448075,120.19666116905,124.08451696999337,128.0457420070104,132.0069670440274,135.9681920810444,139.92941711806142,143.89064215507844,147.85186719209545,151.94821276734066,156.10246714468366,160.25672152202665,164.15811849343507,167.5538006529743,170.94948281251354,174.34516497205277,177.740847131592,181.13652929113124,184.53221145067047,187.9278936102097,191.32357576974894,194.71925792928818,198.11494008882738,201.51062224836662,205.505233747627,209.50999659162838,213.51475943562977,217.51952227963116,221.52428512363255,225.52904796763394,229.53381081163533,233.21358669661623,236.19207493318444,239.17056316975268,242.1490514063209,245.1275396428891,248.10602787945734,251.08451611602555,254.21494547404043,257.64925707494865,261.0835686758569,264.51788027676514,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
35,36,Solo Unlimited Man,"Benjamin Duckett

TC Constance Harris
TC Emily Duckett",728,0 days 03:27:00,0 days 08:05:00,0 days 12:20:00,0 days 17:48:00,1 days 03:34:00,1 days 10:11:00,1 days 13:34:00,2 days 00:02:00,2 days 08:15:00,2 days 14:38:00,2 days 19:06:00,Solo Unlimited Man,['Benjamin Duckett\n\n'],['Constance Harris\nTC Emily Duckett'],-2.823763907144894e-07,4.919165780995238,9.838331844366866,14.757497907738495,19.779724160043717,24.88627238511279,29.99282061018186,35.09936883525093,40.205917060320004,45.077450844878086,49.92761968029882,54.777788515719536,59.62795735114027,64.38144201532958,69.08658459390318,73.7917271724768,78.4968697510504,83.20201232962401,87.72487799985956,91.51863603674285,95.31239407362615,99.10615211050944,102.89991014739275,106.69366818427604,110.48742622115934,114.28118425804263,118.07494229492593,121.86870033180924,125.65719980689808,129.4388227011788,133.22044559545952,137.00206848974025,140.78369138402098,144.56531427830168,148.34693717258241,152.41616326042066,156.54995333048612,160.68374340055158,164.62187062700696,168.30413105797228,171.98639148893758,175.6686519199029,179.3509123508682,183.03317278183354,186.71543321279884,190.39769364376417,194.07995407472947,197.7622145056948,201.4444749366601,205.17935598679156,208.91605154103223,212.65274709527287,216.38944264951354,220.12613820375418,223.86283375799482,227.5995293122355,231.33622486647613,234.714236688043,237.97268726538525,241.2311378427275,244.48958842006977,247.748038997412,251.00648957475428,254.1367764413332,257.0456896256846,259.95460281003596,262.86351599438734,265.7724291787387,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
36,37,USCA C-1 Man,"Richard Zambrana

TC Ginsie Stauss",17,0 days 03:25:00,0 days 08:17:00,0 days 12:30:00,0 days 17:40:00,1 days 03:57:00,1 days 09:22:00,1 days 12:27:00,2 days 01:15:00,2 days 09:22:00,2 days 14:57:00,2 days 20:57:00,USCA C-1 Man,['Richard Zambrana\n\n'],['Ginsie Stauss'],-2.823763907144894e-07,4.967157645028132,9.934315572432654,14.901473499837177,19.80712230691338,24.668836028040786,29.530549749168188,34.39226347029559,39.25397719142299,44.13489497765206,49.02340506868876,53.91191515972546,58.80042525076216,63.733852499138806,68.71219690485539,73.69054131057199,78.66888571628857,83.64723012200517,88.16717566834113,91.77032349591587,95.3734713234906,98.97661915106535,102.57976697864008,106.18291480621482,109.78606263378956,113.38921046136429,116.99235828893903,120.59550611651376,124.24946644332968,128.86886425572797,133.4882620681263,138.10765988052458,142.72705769292287,147.3464555053212,151.91303259513614,156.44902926661337,160.9850259380906,164.6822827122025,167.69329775210642,170.70431279201034,173.71532783191427,176.72634287181822,179.73735791172214,182.74837295162607,185.75938799153,188.77040303143391,191.78141807133784,194.79243311124176,197.8034481511457,200.81446319104964,204.40426660437362,208.1869994755043,211.969732346635,215.75246521776566,219.53519808889635,223.317930960027,227.1006638311577,230.8833967022884,234.62977635218252,238.35510940030815,242.08044244843379,245.8057754965594,249.53110854468503,253.17845115337744,255.34397541283903,257.5094996723006,259.67502393176215,261.8405481912238,264.00607245068534,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
37,38,USCA C-2,"Paul Pape
Mike Howard

TC Jennifer Keirnan-Pape
TC Amber Howard",1973,0 days 03:35:00,0 days 08:22:00,0 days 13:12:00,0 days 18:47:00,1 days 06:35:00,1 days 12:18:00,1 days 15:32:00,2 days 04:32:00,2 days 11:44:00,2 days 17:31:00,2 days 21:25:00,USCA C-2,['Paul Pape\nMike Howard\n\n'],['Jennifer Keirnan-Pape\nTC Amber Howard'],-2.823763907144894e-07,4.736127043753503,9.472254369883396,14.20838169601329,19.032127872273733,23.978540438716944,28.924953005160155,33.87136557160337,38.81777813804658,43.3325050454681,47.59730867661391,51.86211230775972,56.12691593890553,60.39171957005135,64.93014122946771,69.53696739595172,74.14379356243573,78.75061972891974,83.35744589540374,87.64646652254355,90.7864978920543,93.92652926156507,97.06656063107582,100.20659200058657,103.34662337009732,106.48665473960807,109.62668610911882,112.76671747862957,115.90674884814032,119.04678021765108,122.18681158716183,125.84223840041318,130.21921883490137,134.59619926938956,138.97317970387772,143.3501601383659,147.7271405728541,152.0681293885423,156.39369322474482,160.71925706094734,164.40974724833427,167.374438979932,170.3391307115297,173.30382244312742,176.2685141747251,179.23320590632284,182.19789763792056,185.16258936951826,188.12728110111598,191.09197283271368,194.0566645643114,197.02135629590913,199.98604802750683,203.55723799387815,207.82156879999076,212.08589960610334,216.35023041221595,220.61456121832853,224.87889202444114,229.14322283055373,233.22946624485155,236.8259693316587,240.42247241846587,244.01897550527303,247.61547859208017,251.21198167888733,254.6804365692348,258.0120123530218,261.3435881368089,264.6751639205959,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
38,39,Aluminum,"Matt Sandel
Jacob Sandel 

TC Raphael Swafford
TC Amy Swafford",7804,0 days 03:22:00,0 days 08:18:00,0 days 12:46:00,0 days 18:08:00,1 days 03:44:00,1 days 09:02:00,1 days 12:33:00,1 days 22:30:00,2 days 06:17:00,2 days 12:56:00,2 days 21:35:00,Aluminum,['Matt Sandel\nJacob Sandel \n\n'],['Raphael Swafford\nTC Amy Swafford'],-2.823763907144894e-07,5.0409273172173075,10.081854916811006,15.122782516404706,20.008598731392535,24.80461361845065,29.600628505508762,34.39664339256687,39.19265827962499,43.861892361871526,48.47679181348453,53.09169126509754,57.70659071671054,62.363004039593655,67.15582008236429,71.94863612513491,76.74145216790555,81.53426821067617,86.3270842534468,90.31113203194782,94.17075392363812,98.03037581532841,101.88999770701872,105.74961959870902,109.60924149039931,113.46886338208961,117.3284852737799,121.18810716547021,125.27745193135081,129.99853460125473,134.71961727115865,139.44069994106258,144.1617826109665,148.88286528087042,152.88472477310188,156.86178346610322,160.8388421591046,164.769284403054,168.642750987051,172.516217571048,176.38968415504502,180.26315073904203,184.13661732303905,188.01008390703606,191.88355049103308,195.7570170750301,199.6304836590271,203.53958409046956,207.48431836935742,211.42905264824532,215.3737869271332,219.31852120602107,223.26325548490897,227.20798976379683,231.15272404268472,234.5119786446875,237.63976453722404,240.7675504297606,243.89533632229714,247.0231222148337,250.15090810737024,253.17031479055288,254.67241254278056,256.17451029500825,257.67660804723596,259.1787057994636,260.6808035516913,262.182901303919,263.6849990561467,265.18709680837435,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
39,40,Solo Unlimited Woman,"Cyndi Wilsdorf
TC Stephanie Wolfe
TC Susan Jordan",811,0 days 03:27:00,0 days 08:08:00,0 days 12:33:00,0 days 18:44:00,1 days 06:16:00,1 days 12:44:00,1 days 16:47:00,2 days 02:53:00,2 days 11:36:00,2 days 17:37:00,2 days 21:36:00,Solo Unlimited Woman,['Cyndi Wilsdorf\n'],['Stephanie Wolfe\nTC Susan Jordan'],-2.823763907144894e-07,4.919165780995238,9.838331844366866,14.757497907738495,19.749739090394733,24.80176900701111,29.853798923627487,34.90582884024386,39.95785875686024,44.67632052924424,49.34346412559248,54.01060772194073,58.67775131828897,63.11659146770224,67.27639407086166,71.43619667402108,75.59599927718048,79.7558018803399,83.91560448349932,87.82282859271935,91.03546184360607,94.2480950944928,97.46072834537952,100.67336159626625,103.88599484715297,107.09862809803968,110.31126134892641,113.52389459981313,116.73652785069986,119.94916110158658,123.1617943524733,126.8560132501881,130.72535420129492,134.59469515240175,138.46403610350856,142.3333770546154,146.2027180057222,149.96112291633997,153.41445371561275,156.86778451488553,160.3211153141583,163.85301140830816,167.66895126085967,171.48489111341118,175.3008309659627,179.11677081851423,182.93271067106573,186.74865052361724,190.56459037616875,194.38053022872026,198.19647008127177,201.97815819888044,205.5005117519218,209.0228653049632,212.54521885800457,216.06757241104594,219.58992596408734,223.1122795171287,226.63463307017008,230.15698662321148,233.65320936015772,237.11023587296128,240.56726238576485,244.0242888985684,247.48131541137195,250.93834192417552,254.32056133289683,257.58243887852933,260.84431642416183,264.10619396979433,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
40,41,Tandem Unlimited,"Shawn Melnar
Dylan Melnar 

TC Sharon Melnar
TC Mason Melnar",14,0 days 03:32:00,0 days 08:31:00,0 days 13:00:00,0 days 18:19:00,1 days 05:09:00,1 days 11:57:00,1 days 15:53:00,2 days 02:17:00,2 days 10:12:00,2 days 17:18:00,2 days 22:01:00,Tandem Unlimited,['Shawn Melnar\nDylan Melnar \n\n'],['Sharon Melnar\nTC Mason Melnar'],-2.823763907144894e-07,4.803147713462888,9.606295709302167,14.409443705141447,19.18680665988659,23.934700996238437,28.68259533259028,33.43048966894213,38.17838400529397,42.85370553000118,47.45144922157101,52.04919291314084,56.646936604710675,61.24468029628051,66.08256984415556,70.92045939203062,75.75834893990567,80.59623848778074,85.43412803565579,89.3032758948972,92.72349467891814,96.14371346293909,99.56393224696004,102.98415103098097,106.40436981500191,109.82458859902286,113.24480738304379,116.66502616706474,120.08524495108568,123.50546373510662,127.14621382152112,130.8258811965933,134.50554857166546,138.18521594673763,141.86488332180983,145.544550696882,149.2180227083326,152.77378281097364,156.3295429136147,159.88530301625573,163.45857531778,167.16443998227714,170.8703046467743,174.57616931127143,178.28203397576857,181.9878986402657,185.69376330476285,189.39962796926,193.10549263375714,196.81135729825428,200.51722196275142,204.3466628827571,208.22495953168476,212.10325618061245,215.9815528295401,219.85984947846777,223.73814612739542,227.61644277632308,231.49473942525077,234.61403550831722,237.54358144991835,240.47312739151948,243.40267333312062,246.33221927472175,249.26176521632289,252.19131115792402,254.99848629511928,257.7532168018549,260.5079473085904,263.262677815326,266.01740832206156,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
41,42,Tandem Unlimited,"James Ward
Paul Glisson

TC Emily Addlesperger
TC Janet Ward",1004,0 days 03:26:00,0 days 08:23:00,0 days 12:48:00,0 days 18:14:00,1 days 04:46:00,1 days 11:57:00,1 days 16:06:00,2 days 02:30:00,2 days 10:39:00,2 days 18:13:00,2 days 22:18:00,Tandem Unlimited,['James Ward\nPaul Glisson\n\n'],['Emily Addlesperger\nTC Janet Ward'],-2.823763907144894e-07,4.9430452279048085,9.886090738186008,14.829136248467208,19.67971375990067,24.459580448685863,29.239447137471053,34.019313826256244,38.799180515041435,43.50953463015718,48.17667822650542,52.84382182285367,57.51096541920191,62.19148199307323,66.92549047703686,71.6594989610005,76.39350744496411,81.12751592892775,85.86152441289138,89.66297611933484,93.18060619783739,96.69823627633995,100.2158663548425,103.73349643334505,107.2511265118476,110.76875659035015,114.28638666885271,117.80401674735526,121.32164682585781,124.83126762952385,128.31457224444137,131.79787685935887,135.2811814742764,138.7644860891939,142.2477907041114,145.73109531902892,149.208740603647,152.57885861257586,155.94897662150473,159.3190946304336,162.68921263936244,166.36150263830277,170.0673673027999,173.77323196729705,177.4790966317942,181.18496129629133,184.89082596078848,188.59669062528562,192.30255528978276,196.0084199542799,199.71428461877704,203.45084773654773,207.218109307592,210.98537087863625,214.7526324496805,218.51989402072476,222.28715559176902,226.05441716281328,229.82167873385754,233.23250293982204,235.9813720392099,238.73024113859776,241.4791102379856,244.22797933737345,246.97684843676132,249.72571753614915,252.474586635537,255.56273755741728,258.74473238764654,261.9267272178758,265.10872204810505,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
42,43,Solo Unlimited Man,"Keifer Mauldin

TC Gary Gibson
TC Julia Gibson",414,0 days 02:57:00,0 days 07:28:00,0 days 11:36:00,0 days 17:03:00,1 days 01:42:00,1 days 06:57:00,1 days 10:44:00,1 days 20:32:00,2 days 05:57:00,2 days 17:44:00,2 days 22:24:00,Solo Unlimited Man,['Keifer Mauldin\n\n'],['Gary Gibson\nTC Julia Gibson'],-2.823763907144894e-07,5.752922740888734,11.50584576415386,17.233045220493587,22.47149690525079,27.709948590007993,32.94840027476519,38.1868519595224,43.29123275226347,48.27830151449042,53.26537027671738,58.25243903894433,63.132492853799945,67.85202424759855,72.57155564139715,77.29108703519576,82.01061842899436,86.73014982279297,91.03546184360607,95.31897284478838,99.60248384597067,103.88599484715297,108.16950584833526,112.45301684951757,116.73652785069986,121.02003885188216,125.44831016130924,130.2143555233075,134.98040088530573,139.74644624730396,144.51249160930223,149.2250715719722,152.9218089474052,156.61854632283817,160.31528369827114,164.0749589303443,168.007713268178,171.94046760601174,175.87322194384544,179.80597628167914,183.73873061951284,187.67148495734654,191.60423929518024,195.53699363301394,199.46974797084764,203.0887905625518,206.34930544439365,209.60982032623548,212.87033520807734,216.13085008991916,219.39136497176102,222.65187985360285,225.9123947354447,229.17290961728654,232.3586580599247,234.12384415769284,235.88903025546102,237.65421635322917,239.41940245099732,241.18458854876548,242.94977464653363,244.71496074430178,246.48014684206993,248.24533293983808,250.01051903760623,251.77570513537438,253.8126404007912,256.5968858772418,259.3811313536924,262.165376830143,264.9496223065936,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
